% Daily baseline values on the 08A scale
% Created 10-Jul-2016 08:38:45
%
% The CO2 data here are daily baseline averages.  The file contains all
% valid readings, with missing values denoted by NaN.  The data used to
% calculate the daily averages have been screened to eliminate local
% influences, such as the impacts of downslope vegetation  or volcanic
% fumaroles, on the record.
%
% We provide these data primarily for the users interested in subweekly or
% finer-scale variability. For users interested primarily in longer-term
% variability, we recommend using standard weekly or monthly products which
% are more authoritative on these longer time scales.  The standard weekly and
% monthly products are located at:
%
% http://scrippsco2.ucsd.edu/data/atmospheric_co2/
%
% Further details on these this high resolution dataset can be found in the
% technical report:
%
% Walker, S. J., R. F. Keeling and S. C. Piper
% (2016). Reconstruction of the Mauna Loa Carbon Dioxide Record using
% High Frequency APC Data from 1958 through 2004. La Jolla, California,
% Scripps Institution of Oceanography: 1-17.
%
%
%
% Yr    - Year
% Mn    - Month
% Dy    - Day
% CO2   - CO2 baseline value
% NB    - Number of hourly averages in the baseline
% scale - Calibration scale code
%
% Yr, Mn, Dy,    CO2, NB, scale
2003, 05, 26, 378.67, 13, 8.1
2003, 05, 27, 378.92, 16, 8.1
2003, 05, 28, 378.66, 12, 8.1
2003, 05, 29, 378.55,  2, 8.1
2003, 05, 30, 377.82,  6, 8.1
2003, 05, 31, 378.04, 11, 8.1
2003, 06, 01, 378.07, 10, 8.1
2003, 06, 02, 378.05, 15, 8.1
2003, 06, 03, 378.43, 17, 8.1
2003, 06, 04, 378.45, 11, 8.1
2003, 06, 05, 378.08, 13, 8.1
2003, 06, 06, 378.08, 16, 8.1
2003, 06, 07, 378.41, 18, 8.1
2003, 06, 08, 378.56, 10, 8.1
2003, 06, 09,    NaN,  0, 8.1
2003, 06, 10, 378.51, 12, 8.1
2003, 06, 11,    NaN,  0, 8.1
2003, 06, 12,    NaN,  0, 8.1
2003, 06, 13,    NaN,  0, 8.1
2003, 06, 14,    NaN,  0, 8.1
2003, 06, 15,    NaN,  0, 8.1
2003, 06, 16,    NaN,  0, 8.1
2003, 06, 17,    NaN,  0, 8.1
2003, 06, 18,    NaN,  0, 8.1
2003, 06, 19,    NaN,  0, 8.1
2003, 06, 20, 377.30,  7, 8.1
2003, 06, 21,    NaN,  0, 8.1
2003, 06, 22,    NaN,  0, 8.1
2003, 06, 23, 377.47, 10, 8.1
2003, 06, 24, 378.65,  6, 8.1
2003, 06, 25, 378.88,  8, 8.1
2003, 06, 26,    NaN,  0, 8.1
2003, 06, 27, 378.05,  1, 8.1
2003, 06, 28, 378.28,  5, 8.1
2003, 06, 29, 377.68,  4, 8.1
2003, 06, 30, 377.39, 22, 8.1
2003, 07, 01, 377.81, 14, 8.1
2003, 07, 02, 378.04,  4, 8.1
2003, 07, 03, 375.93,  3, 8.1
2003, 07, 04, 376.47, 18, 8.1
2003, 07, 05, 376.51,  9, 8.1
2003, 07, 06, 376.01, 21, 8.1
2003, 07, 07, 376.32, 21, 8.1
2003, 07, 08, 375.90, 22, 8.1
2003, 07, 09, 375.95,  9, 8.1
2003, 07, 10,    NaN,  0, 8.1
2003, 07, 11, 376.75, 12, 8.1
2003, 07, 12, 377.05,  9, 8.1
2003, 07, 13, 377.58, 12, 8.1
2003, 07, 14, 378.25, 13, 8.1
2003, 07, 15, 377.08, 18, 8.1
2003, 07, 16, 376.80, 14, 8.1
2003, 07, 17, 376.95, 13, 8.1
2003, 07, 18, 377.20, 14, 8.1
2003, 07, 19,    NaN,  0, 8.1
2003, 07, 20, 376.54, 16, 8.1
2003, 07, 21, 376.60, 19, 8.1
2003, 07, 22, 376.52, 11, 8.1
2003, 07, 23, 376.36, 13, 8.1
2003, 07, 24, 375.90,  5, 8.1
2003, 07, 25, 375.46, 10, 8.1
2003, 07, 26, 375.60, 22, 8.1
2003, 07, 27, 375.92, 22, 8.1
2003, 07, 28, 376.06, 22, 8.1
2003, 07, 29, 376.27, 21, 8.1
2003, 07, 30, 375.82, 15, 8.1
2003, 07, 31, 373.71,  5, 8.1
2003, 08, 01, 375.72, 15, 8.1
2003, 08, 02, 375.16, 13, 8.1
2003, 08, 03, 374.74,  4, 8.1
2003, 08, 04, 374.99,  1, 8.1
2003, 08, 05, 375.14, 22, 8.1
2003, 08, 06, 375.19, 15, 8.1
2003, 08, 07, 374.75, 12, 8.1
2003, 08, 08, 374.18, 19, 8.1
2003, 08, 09, 373.71, 20, 8.1
2003, 08, 10, 375.19,  3, 8.1
2003, 08, 11, 375.06, 12, 8.1
2003, 08, 12, 375.16, 10, 8.1
2003, 08, 13, 374.67, 10, 8.1
2003, 08, 14, 375.42,  7, 8.1
2003, 08, 15,    NaN,  0, 8.1
2003, 08, 16, 373.74,  7, 8.1
2003, 08, 17, 373.99,  8, 8.1
2003, 08, 18, 372.33, 10, 8.1
2003, 08, 19, 373.69, 10, 8.1
2003, 08, 20, 374.13, 11, 8.1
2003, 08, 21, 373.59, 10, 8.1
2003, 08, 22, 374.30, 22, 8.1
2003, 08, 23, 374.62, 22, 8.1
2003, 08, 24, 374.83, 14, 8.1
2003, 08, 25, 374.77, 12, 8.1
2003, 08, 26, 374.85, 13, 8.1
2003, 08, 27, 374.08, 16, 8.1
2003, 08, 28, 373.31,  6, 8.1
2003, 08, 29, 373.46,  8, 8.1
2003, 08, 30, 374.68,  7, 8.1
2003, 08, 31, 373.47, 16, 8.1
2003, 09, 01,    NaN,  0, 8.1
2003, 09, 02,    NaN,  0, 8.1
2003, 09, 03,    NaN,  0, 8.1
2003, 09, 04,    NaN,  0, 8.1
2003, 09, 05,    NaN,  0, 8.1
2003, 09, 06, 373.88,  7, 8.1
2003, 09, 07,    NaN,  0, 8.1
2003, 09, 08,    NaN,  0, 8.1
2003, 09, 09,    NaN,  0, 8.1
2003, 09, 10, 372.22, 11, 8.1
2003, 09, 11, 372.08,  3, 8.1
2003, 09, 12,    NaN,  0, 8.1
2003, 09, 13, 373.21,  2, 8.1
2003, 09, 14, 373.19, 17, 8.1
2003, 09, 15, 372.99, 18, 8.1
2003, 09, 16, 372.73,  6, 8.1
2003, 09, 17,    NaN,  0, 8.1
2003, 09, 18, 373.45,  6, 8.1
2003, 09, 19, 372.56,  6, 8.1
2003, 09, 20, 372.89, 14, 8.1
2003, 09, 21, 372.77,  4, 8.1
2003, 09, 22, 372.99,  8, 8.1
2003, 09, 23, 373.50, 14, 8.1
2003, 09, 24, 373.44, 15, 8.1
2003, 09, 25, 373.09, 11, 8.1
2003, 09, 26, 372.91, 14, 8.1
2003, 09, 27, 372.94, 18, 8.1
2003, 09, 28, 373.07, 15, 8.1
2003, 09, 29, 373.07,  5, 8.1
2003, 09, 30,    NaN,  0, 8.1
2003, 10, 01, 373.01, 11, 8.1
2003, 10, 02, 373.11,  6, 8.1
2003, 10, 03, 372.92,  8, 8.1
2003, 10, 04,    NaN,  0, 8.1
2003, 10, 05,    NaN,  0, 8.1
2003, 10, 06,    NaN,  0, 8.1
2003, 10, 07,    NaN,  0, 8.1
2003, 10, 08,    NaN,  0, 8.1
2003, 10, 09,    NaN,  0, 8.1
2003, 10, 10,    NaN,  0, 8.1
2003, 10, 11,    NaN,  0, 8.1
2003, 10, 12,    NaN,  0, 8.1
2003, 10, 13,    NaN,  0, 8.1
2003, 10, 14,    NaN,  0, 8.1
2003, 10, 15,    NaN,  0, 8.1
2003, 10, 16,    NaN,  0, 8.1
2003, 10, 17,    NaN,  0, 8.1
2003, 10, 18,    NaN,  0, 8.1
2003, 10, 19,    NaN,  0, 8.1
2003, 10, 20,    NaN,  0, 8.1
2003, 10, 21,    NaN,  0, 8.1
2003, 10, 22,    NaN,  0, 8.1
2003, 10, 23,    NaN,  0, 8.1
2003, 10, 24, 372.91,  9, 8.1
2003, 10, 25, 373.71,  9, 8.1
2003, 10, 26,    NaN,  0, 8.1
2003, 10, 27, 372.98, 10, 8.1
2003, 10, 28, 373.24, 22, 8.1
2003, 10, 29, 373.05, 21, 8.1
2003, 10, 30, 373.35, 15, 8.1
2003, 10, 31, 373.59, 15, 8.1
2003, 11, 01, 373.52, 22, 8.1
2003, 11, 02, 373.39, 22, 8.1
2003, 11, 03, 373.42, 17, 8.1
2003, 11, 04, 374.22,  9, 8.1
2003, 11, 05, 373.47, 14, 8.1
2003, 11, 06, 373.42, 11, 8.1
2003, 11, 07, 373.64, 13, 8.1
2003, 11, 08,    NaN,  0, 8.1
2003, 11, 09,    NaN,  0, 8.1
2003, 11, 10, 374.01,  8, 8.1
2003, 11, 11, 373.76, 10, 8.1
2003, 11, 12, 374.53,  9, 8.1
2003, 11, 13, 374.66, 14, 8.1
2003, 11, 14, 374.60, 16, 8.1
2003, 11, 15, 374.45, 20, 8.1
2003, 11, 16, 373.97,  2, 8.1
2003, 11, 17, 374.10,  6, 8.1
2003, 11, 18, 374.19, 13, 8.1
2003, 11, 19, 374.85, 18, 8.1
2003, 11, 20, 375.66,  9, 8.1
2003, 11, 21, 375.07, 22, 8.1
2003, 11, 22, 375.24, 22, 8.1
2003, 11, 23, 375.41, 21, 8.1
2003, 11, 24, 375.29, 22, 8.1
2003, 11, 25, 375.29, 15, 8.1
2003, 11, 26, 374.84, 20, 8.1
2003, 11, 27, 374.85, 10, 8.1
2003, 11, 28, 374.97, 10, 8.1
2003, 11, 29, 374.45, 15, 8.1
2003, 11, 30, 374.56, 22, 8.1
2003, 12, 01, 374.73,  9, 8.1
2003, 12, 02, 374.67, 12, 8.1
2003, 12, 03, 374.64, 22, 8.1
2003, 12, 04, 374.61, 14, 8.1
2003, 12, 05, 374.61, 12, 8.1
2003, 12, 06, 374.54, 17, 8.1
2003, 12, 07, 374.39, 14, 8.1
2003, 12, 08, 374.42, 21, 8.1
2003, 12, 09, 374.18, 22, 8.1
2003, 12, 10, 374.68, 19, 8.1
2003, 12, 11, 376.33, 10, 8.1
2003, 12, 12, 376.41, 14, 8.1
2003, 12, 13, 376.40, 16, 8.1
2003, 12, 14, 376.28, 11, 8.1
2003, 12, 15, 376.34, 22, 8.1
2003, 12, 16, 376.92, 17, 8.1
2003, 12, 17, 376.04, 19, 8.1
2003, 12, 18, 376.11, 12, 8.1
2003, 12, 19, 375.88, 16, 8.1
2003, 12, 20, 376.19, 20, 8.1
2003, 12, 21, 376.26, 12, 8.1
2003, 12, 22, 376.23, 14, 8.1
2003, 12, 23, 375.81, 14, 8.1
2003, 12, 24, 376.46,  7, 8.1
2003, 12, 25,    NaN,  0, 8.1
2003, 12, 26,    NaN,  0, 8.1
2003, 12, 27,    NaN,  0, 8.1
2003, 12, 28,    NaN,  0, 8.1
2003, 12, 29,    NaN,  0, 8.1
2003, 12, 30, 376.43, 13, 8.1
2003, 12, 31, 376.11, 18, 8.1
2004, 01, 01, 376.04, 17, 8.1
2004, 01, 02, 376.26, 10, 8.1
2004, 01, 03, 376.13,  5, 8.1
2004, 01, 04, 376.08, 17, 8.1
2004, 01, 05, 376.24, 22, 8.1
2004, 01, 06, 376.56, 10, 8.1
2004, 01, 07, 375.94,  4, 8.1
2004, 01, 08, 375.95,  7, 8.1
2004, 01, 09, 375.85, 13, 8.1
2004, 01, 10,    NaN,  0, 8.1
2004, 01, 11,    NaN,  0, 8.1
2004, 01, 12,    NaN,  0, 8.1
2004, 01, 13, 376.61,  8, 8.1
2004, 01, 14, 377.74,  9, 8.1
2004, 01, 15, 377.95, 12, 8.1
2004, 01, 16, 377.01, 17, 8.1
2004, 01, 17, 376.41, 17, 8.1
2004, 01, 18, 376.27,  4, 8.1
2004, 01, 19, 377.35,  8, 8.1
2004, 01, 20, 376.78, 10, 8.1
2004, 01, 21, 376.73,  8, 8.1
2004, 01, 22, 377.07,  6, 8.1
2004, 01, 23,    NaN,  0, 8.1
2004, 01, 24,    NaN,  0, 8.1
2004, 01, 25,    NaN,  0, 8.1
2004, 01, 26, 376.47,  7, 8.1
2004, 01, 27,    NaN,  0, 8.1
2004, 01, 28, 377.67,  7, 8.1
2004, 01, 29, 377.27,  8, 8.1
2004, 01, 30,    NaN,  0, 8.1
2004, 01, 31, 377.71, 13, 8.1
2004, 02, 01, 377.65, 15, 8.1
2004, 02, 02, 377.44, 11, 8.1
2004, 02, 03, 377.45,  7, 8.1
2004, 02, 04, 377.24,  8, 8.1
2004, 02, 05, 377.63,  7, 8.1
2004, 02, 06, 377.58,  7, 8.1
2004, 02, 07, 377.30, 18, 8.1
2004, 02, 08, 377.69,  8, 8.1
2004, 02, 09, 377.58, 18, 8.1
2004, 02, 10, 377.30,  3, 8.1
2004, 02, 11, 379.99,  8, 8.1
2004, 02, 12, 379.14,  7, 8.1
2004, 02, 13, 376.86,  7, 8.1
2004, 02, 14,    NaN,  0, 8.1
2004, 02, 15,    NaN,  0, 8.1
2004, 02, 16,    NaN,  0, 8.1
2004, 02, 17,    NaN,  0, 8.1
2004, 02, 18, 376.61,  7, 8.1
2004, 02, 19, 377.14, 10, 8.1
2004, 02, 20, 377.11, 11, 8.1
2004, 02, 21, 376.78, 11, 8.1
2004, 02, 22, 377.45, 15, 8.1
2004, 02, 23, 376.88,  8, 8.1
2004, 02, 24, 377.36,  1, 8.1
2004, 02, 25, 376.82,  9, 8.1
2004, 02, 26, 377.18, 11, 8.1
2004, 02, 27, 377.47,  8, 8.1
2004, 02, 28, 377.73,  2, 8.1
2004, 02, 29,    NaN,  0, 8.1
2004, 03, 01,    NaN,  0, 8.1
2004, 03, 02, 377.86,  8, 8.1
2004, 03, 03, 378.19, 16, 8.1
2004, 03, 04, 378.10,  6, 8.1
2004, 03, 05, 377.50, 11, 8.1
2004, 03, 06, 377.95, 14, 8.1
2004, 03, 07, 377.89, 12, 8.1
2004, 03, 08, 377.77,  2, 8.1
2004, 03, 09,    NaN,  0, 8.1
2004, 03, 10,    NaN,  0, 8.1
2004, 03, 11,    NaN,  0, 8.1
2004, 03, 12,    NaN,  0, 8.1
2004, 03, 13,    NaN,  0, 8.1
2004, 03, 14,    NaN,  0, 8.1
2004, 03, 15, 378.97, 11, 8.1
2004, 03, 16, 379.65, 14, 8.1
2004, 03, 17, 379.62, 20, 8.1
2004, 03, 18, 379.08, 16, 8.1
2004, 03, 19, 378.56, 22, 8.1
2004, 03, 20, 378.62, 22, 8.1
2004, 03, 21, 377.67, 16, 8.1
2004, 03, 22, 377.56, 20, 8.1
2004, 03, 23, 378.11, 10, 8.1
2004, 03, 24,    NaN,  0, 8.1
2004, 03, 25, 378.54,  8, 8.1
2004, 03, 26,    NaN,  0, 8.1
2004, 03, 27,    NaN,  0, 8.1
2004, 03, 28,    NaN,  0, 8.1
2004, 03, 29,    NaN,  0, 8.1
2004, 03, 30,    NaN,  0, 8.1
2004, 03, 31,    NaN,  0, 8.1
2004, 04, 01, 380.10,  5, 8.1
2004, 04, 02,    NaN,  0, 8.1
2004, 04, 03,    NaN,  0, 8.1
2004, 04, 04,    NaN,  0, 8.1
2004, 04, 05,    NaN,  0, 8.1
2004, 04, 06,    NaN,  0, 8.1
2004, 04, 07, 379.94,  5, 8.1
2004, 04, 08, 379.86, 11, 8.1
2004, 04, 09,    NaN,  0, 8.1
2004, 04, 10, 380.51, 18, 8.1
2004, 04, 11, 380.87,  8, 8.1
2004, 04, 12, 380.59, 15, 8.1
2004, 04, 13, 380.14, 20, 8.1
2004, 04, 14, 380.35, 11, 8.1
2004, 04, 15, 380.72,  7, 8.1
2004, 04, 16, 380.52, 15, 8.1
2004, 04, 17, 380.88, 17, 8.1
2004, 04, 18, 380.68, 16, 8.1
2004, 04, 19, 380.13,  5, 8.1
2004, 04, 20, 380.21, 14, 8.1
2004, 04, 21, 379.82,  4, 8.1
2004, 04, 22,    NaN,  0, 8.1
2004, 04, 23, 381.01, 14, 8.1
2004, 04, 24, 380.84, 17, 8.1
2004, 04, 25, 381.17, 22, 8.1
2004, 04, 26, 380.29, 21, 8.1
2004, 04, 27, 380.44, 21, 8.1
2004, 04, 28, 380.51, 15, 8.1
2004, 04, 29, 380.97, 15, 8.1
2004, 04, 30, 379.71,  8, 8.1
2004, 05, 01, 379.63, 19, 8.1
2004, 05, 02, 379.28, 15, 8.1
2004, 05, 03, 380.69,  7, 8.1
2004, 05, 04, 381.43, 18, 8.1
2004, 05, 05, 381.06, 14, 8.1
2004, 05, 06, 381.22, 10, 8.1
2004, 05, 07, 380.93, 19, 8.1
2004, 05, 08, 381.06,  7, 8.1
2004, 05, 09, 381.60,  9, 8.1
2004, 05, 10,    NaN,  0, 8.1
2004, 05, 11, 380.23,  4, 8.1
2004, 05, 12, 380.28, 11, 8.1
2004, 05, 13, 380.80,  9, 8.1
2004, 05, 14, 380.72, 16, 8.1
2004, 05, 15, 380.01, 16, 8.1
2004, 05, 16, 380.17, 22, 8.1
2004, 05, 17, 380.80, 22, 8.1
2004, 05, 18, 380.34, 21, 8.1
2004, 05, 19, 379.39, 21, 8.1
2004, 05, 20, 379.49, 19, 8.1
2004, 05, 21, 379.82, 20, 8.1
2004, 05, 22, 380.93, 22, 8.1
2004, 05, 23, 381.26, 15, 8.1
2004, 05, 24, 380.69, 21, 8.1
2004, 05, 25, 380.76, 13, 8.1
2004, 05, 26, 380.97,  5, 8.1
2004, 05, 27, 380.93, 15, 8.1
2004, 05, 28, 380.64, 21, 8.1
2004, 05, 29, 381.15, 12, 8.1
2004, 05, 30, 380.14,  6, 8.1
2004, 05, 31, 380.44, 11, 8.1
2004, 06, 01, 380.58, 15, 8.1
2004, 06, 02, 379.70, 11, 8.1
2004, 06, 03, 379.31,  4, 8.1
2004, 06, 04, 379.52, 12, 8.1
2004, 06, 05, 379.96, 19, 8.1
2004, 06, 06, 379.71, 12, 8.1
2004, 06, 07, 379.93, 12, 8.1
2004, 06, 08, 379.78, 22, 8.1
2004, 06, 09, 379.99, 22, 8.1
2004, 06, 10, 379.81,  8, 8.1
2004, 06, 11, 379.79, 17, 8.1
2004, 06, 12, 380.19, 12, 8.1
2004, 06, 13, 380.48,  7, 8.1
2004, 06, 14, 380.37,  9, 8.1
2004, 06, 15, 379.83, 22, 8.1
2004, 06, 16, 379.83, 12, 8.1
2004, 06, 17, 379.65,  7, 8.1
2004, 06, 18, 379.70, 13, 8.1
2004, 06, 19,    NaN,  0, 8.1
2004, 06, 20,    NaN,  0, 8.1
2004, 06, 21, 378.71, 11, 8.1
2004, 06, 22, 378.81, 13, 8.1
2004, 06, 23, 379.12, 14, 8.1
2004, 06, 24, 379.23, 13, 8.1
2004, 06, 25, 379.31, 13, 8.1
2004, 06, 26, 379.03, 13, 8.1
2004, 06, 27, 378.79, 16, 8.1
2004, 06, 28, 378.90, 22, 8.1
2004, 06, 29, 379.01, 22, 8.1
2004, 06, 30, 378.95, 18, 8.1
2004, 07, 01, 378.59, 16, 8.1
2004, 07, 02, 378.69, 22, 8.1
2004, 07, 03, 378.11, 22, 8.1
2004, 07, 04, 377.93, 14, 8.1
2004, 07, 05, 377.97, 21, 8.1
2004, 07, 06, 377.85,  9, 8.1
2004, 07, 07, 377.83, 11, 8.1
2004, 07, 08,    NaN,  0, 8.1
2004, 07, 09, 378.48,  1, 8.1
2004, 07, 10, 378.36, 12, 8.1
2004, 07, 11, 378.20, 11, 8.1
2004, 07, 12, 377.99, 17, 8.1
2004, 07, 13, 377.99, 20, 8.1
2004, 07, 14, 376.88, 12, 8.1
2004, 07, 15, 377.12,  5, 8.1
2004, 07, 16, 377.68, 15, 8.1
2004, 07, 17,    NaN,  0, 8.1
2004, 07, 18,    NaN,  0, 8.1
2004, 07, 19,    NaN,  0, 8.1
2004, 07, 20,    NaN,  0, 8.1
2004, 07, 21,    NaN,  0, 8.1
2004, 07, 22,    NaN,  0, 8.1
2004, 07, 23,    NaN,  0, 8.1
2004, 07, 24, 377.31,  7, 8.1
2004, 07, 25,    NaN,  0, 8.1
2004, 07, 26,    NaN,  0, 8.1
2004, 07, 27,    NaN,  0, 8.1
2004, 07, 28,    NaN,  0, 8.1
2004, 07, 29,    NaN,  0, 8.1
2004, 07, 30,    NaN,  0, 8.1
2004, 07, 31,    NaN,  0, 8.1
2004, 08, 01,    NaN,  0, 8.1
2004, 08, 02, 377.38, 11, 8.1
2004, 08, 03, 377.83, 22, 8.1
2004, 08, 04, 377.11, 22, 8.1
2004, 08, 05, 376.72, 14, 8.1
2004, 08, 06, 376.80, 20, 8.1
2004, 08, 07, 376.47, 18, 8.1
2004, 08, 08, 376.59, 15, 8.1
2004, 08, 09, 376.60,  9, 8.1
2004, 08, 10, 376.11, 17, 8.1
2004, 08, 11, 375.91, 22, 8.1
2004, 08, 12, 375.96, 16, 8.1
2004, 08, 13, 375.79, 16, 8.1
2004, 08, 14, 375.71, 20, 8.1
2004, 08, 15, 375.77, 21, 8.1
2004, 08, 16, 376.19,  4, 8.1
2004, 08, 17, 375.46, 10, 8.1
2004, 08, 18, 375.84, 14, 8.1
2004, 08, 19, 375.93, 15, 8.1
2004, 08, 20, 375.49, 19, 8.1
2004, 08, 21, 375.80, 21, 8.1
2004, 08, 22, 375.32,  8, 8.1
2004, 08, 23, 376.07, 17, 8.1
2004, 08, 24, 375.94,  9, 8.1
2004, 08, 25, 374.94,  5, 8.1
2004, 08, 26, 374.81,  6, 8.1
2004, 08, 27, 374.81, 18, 8.1
2004, 08, 28, 374.26, 16, 8.1
2004, 08, 29, 373.99,  9, 8.1
2004, 08, 30, 374.05, 12, 8.1
2004, 08, 31, 374.77,  6, 8.1
2004, 09, 01, 374.30, 11, 8.1
2004, 09, 02, 373.78,  9, 8.1
2004, 09, 03, 373.21, 14, 8.1
2004, 09, 04, 373.13,  8, 8.1
2004, 09, 05, 373.80,  8, 8.1
2004, 09, 06,    NaN,  0, 8.1
2004, 09, 07, 374.11,  1, 8.1
2004, 09, 08, 374.60,  9, 8.1
2004, 09, 09, 375.53, 12, 8.1
2004, 09, 10, 374.62, 15, 8.1
2004, 09, 11, 374.18, 21, 8.1
2004, 09, 12, 374.22, 21, 8.1
2004, 09, 13, 374.31, 22, 8.1
2004, 09, 14, 374.40, 13, 8.1
2004, 09, 15, 374.26, 22, 8.1
2004, 09, 16, 373.94, 16, 8.1
2004, 09, 17, 374.29, 21, 8.1
2004, 09, 18, 373.96, 13, 8.1
2004, 09, 19,    NaN,  0, 8.1
2004, 09, 20, 374.38,  7, 8.1
2004, 09, 21, 373.98, 22, 8.1
2004, 09, 22, 373.93, 19, 8.1
2004, 09, 23, 373.96, 11, 8.1
2004, 09, 24, 373.97, 12, 8.1
2004, 09, 25, 373.69, 11, 8.1
2004, 09, 26, 373.23, 14, 8.1
2004, 09, 27,    NaN,  0, 8.1
2004, 09, 28, 373.87, 15, 8.1
2004, 09, 29, 373.90, 19, 8.1
2004, 09, 30, 374.42,  5, 8.1
2004, 10, 01, 374.22, 10, 8.1
2004, 10, 02,    NaN,  0, 8.1
2004, 10, 03,    NaN,  0, 8.1
2004, 10, 04, 373.65, 12, 8.1
2004, 10, 05, 373.77, 22, 8.1
2004, 10, 06, 373.83, 22, 8.1
2004, 10, 07, 374.04,  7, 8.1
2004, 10, 08, 374.01, 11, 8.1
2004, 10, 09, 373.99, 22, 8.1
2004, 10, 10, 373.72, 22, 8.1
2004, 10, 11, 373.81, 20, 8.1
2004, 10, 12, 374.01, 22, 8.1
2004, 10, 13, 374.06, 22, 8.1
2004, 10, 14, 373.62,  6, 8.1
2004, 10, 15,    NaN,  0, 8.1
2004, 10, 16,    NaN,  0, 8.1
2004, 10, 17,    NaN,  0, 8.1
2004, 10, 18, 374.15, 10, 8.1
2004, 10, 19, 374.21, 21, 8.1
2004, 10, 20, 374.09, 19, 8.1
2004, 10, 21, 374.44, 11, 8.1
2004, 10, 22, 374.57, 18, 8.1
2004, 10, 23, 374.36, 22, 8.1
2004, 10, 24, 374.63, 22, 8.1
2004, 10, 25, 374.89, 22, 8.1
2004, 10, 26, 374.80, 22, 8.1
2004, 10, 27, 374.67, 20, 8.1
2004, 10, 28, 374.60, 16, 8.1
2004, 10, 29, 374.86, 20, 8.1
2004, 10, 30, 375.19, 19, 8.1
2004, 10, 31, 375.05, 21, 8.1
2004, 11, 01, 375.39, 20, 8.1
2004, 11, 02, 375.23, 21, 8.1
2004, 11, 03, 375.03, 18, 8.1
2004, 11, 04, 374.95, 16, 8.1
2004, 11, 05, 374.85, 18, 8.1
2004, 11, 06, 375.24, 17, 8.1
2004, 11, 07, 374.92, 11, 8.1
2004, 11, 08, 375.00, 22, 8.1
2004, 11, 09, 375.03, 11, 8.1
2004, 11, 10, 375.72, 12, 8.1
2004, 11, 11, 375.64, 15, 8.1
2004, 11, 12, 375.69, 10, 8.1
2004, 11, 13, 375.67, 16, 8.1
2004, 11, 14, 376.17, 13, 8.1
2004, 11, 15, 378.04, 21, 8.1
2004, 11, 16, 376.69, 19, 8.1
2004, 11, 17, 376.54, 12, 8.1
2004, 11, 18, 376.46, 13, 8.1
2004, 11, 19, 376.15, 15, 8.1
2004, 11, 20, 376.46, 22, 8.1
2004, 11, 21, 376.58,  4, 8.1
2004, 11, 22,    NaN,  0, 8.1
2004, 11, 23, 376.92,  7, 8.1
2004, 11, 24, 376.52, 20, 8.1
2004, 11, 25, 376.51, 22, 8.1
2004, 11, 26, 376.46, 22, 8.1
2004, 11, 27, 376.17, 22, 8.1
2004, 11, 28, 376.17, 18, 8.1
2004, 11, 29, 375.73, 16, 8.1
2004, 11, 30, 375.16, 18, 8.1
2004, 12, 01, 375.81, 15, 8.1
2004, 12, 02, 377.08,  9, 8.1
2004, 12, 03, 377.22, 13, 8.1
2004, 12, 04, 377.32, 18, 8.1
2004, 12, 05, 377.13, 22, 8.1
2004, 12, 06, 377.45, 20, 8.1
2004, 12, 07, 377.73, 20, 8.1
2004, 12, 08, 377.48, 15, 8.1
2004, 12, 09, 377.04, 15, 8.1
2004, 12, 10, 377.87,  7, 8.1
2004, 12, 11, 377.92, 22, 8.1
2004, 12, 12, 377.02, 22, 8.1
2004, 12, 13, 377.07, 22, 8.1
2004, 12, 14, 377.23, 18, 8.1
2004, 12, 15, 377.20, 14, 8.1
2004, 12, 16, 377.27, 10, 8.1
2004, 12, 17, 377.28, 19, 8.1
2004, 12, 18, 377.47, 22, 8.1
2004, 12, 19, 377.85, 15, 8.1
2004, 12, 20, 377.70, 17, 8.1
2004, 12, 21, 377.68, 22, 8.1
2004, 12, 22, 377.43, 21, 8.1
2004, 12, 23, 377.56, 22, 8.1
2004, 12, 24, 377.52, 21, 8.1
2004, 12, 25, 377.77, 12, 8.1
2004, 12, 26, 377.85, 22, 8.1
2004, 12, 27, 377.58, 22, 8.1
2004, 12, 28, 377.97, 16, 8.1
2004, 12, 29, 377.87, 20, 8.1
2004, 12, 30, 377.75, 15, 8.1
2004, 12, 31, 377.85, 22, 8.1
2005, 01, 01,    NaN,  0, 8.1
2005, 01, 02,    NaN,  0, 8.1
2005, 01, 03,    NaN,  0, 8.1
2005, 01, 04,    NaN,  0, 8.1
2005, 01, 05,    NaN,  0, 8.1
2005, 01, 06,    NaN,  0, 8.1
2005, 01, 07,    NaN,  0, 8.1
2005, 01, 08,    NaN,  0, 8.1
2005, 01, 09,    NaN,  0, 8.1
2005, 01, 10,    NaN,  0, 8.1
2005, 01, 11,    NaN,  0, 8.1
2005, 01, 12,    NaN,  0, 8.1
2005, 01, 13,    NaN,  0, 8.1
2005, 01, 14,    NaN,  0, 8.1
2005, 01, 15,    NaN,  0, 8.1
2005, 01, 16,    NaN,  0, 8.1
2005, 01, 17,    NaN,  0, 8.1
2005, 01, 18,    NaN,  0, 8.1
2005, 01, 19,    NaN,  0, 8.1
2005, 01, 20,    NaN,  0, 8.1
2005, 01, 21,    NaN,  0, 8.1
2005, 01, 22,    NaN,  0, 8.1
2005, 01, 23,    NaN,  0, 8.1
2005, 01, 24,    NaN,  0, 8.1
2005, 01, 25,    NaN,  0, 8.1
2005, 01, 26,    NaN,  0, 8.1
